,start,finish,duration
874,41332.0,41380.0,48.0
875,41337.0,41405.0,68.0
876,41385.0,41428.0,43.0
877,41452.0,41496.0,44.0
878,41608.0,41652.0,44.0
879,41665.0,41712.0,47.0
880,41783.0,41823.0,40.0
881,41824.0,41867.0,43.0
882,41921.0,41964.0,43.0
883,42015.0,42062.0,47.0
884,42109.0,42159.0,50.0
885,42232.0,42280.0,48.0
886,42242.0,42302.0,60.0
887,42249.0,42319.0,70.0
888,42286.0,42337.0,51.0
889,42345.0,42395.0,50.0
890,42350.0,42418.0,68.0
891,42366.0,42430.0,64.0
892,42381.0,42452.0,71.0
893,42503.0,42546.0,43.0
894,42593.0,42636.0,43.0
895,42777.0,42830.0,53.0
896,42801.0,42850.0,49.0
897,42980.0,43034.0,54.0
898,43001.0,43056.0,55.0
899,43027.0,43082.0,55.0
900,43055.0,43113.0,58.0
901,43070.0,43132.0,62.0
902,43085.0,43150.0,65.0
903,43112.0,43175.0,63.0
904,43124.0,43191.0,67.0
905,43172.0,43222.0,50.0
906,43184.0,43242.0,58.0
907,43274.0,43321.0,47.0
908,43408.0,43458.0,50.0
909,43479.0,43530.0,51.0
910,43504.0,43554.0,50.0
911,43518.0,43582.0,64.0
912,43593.0,43656.0,63.0
913,43595.0,43665.0,70.0
914,43597.0,43680.0,83.0
915,43633.0,43697.0,64.0
916,43635.0,43718.0,83.0
917,43678.0,43736.0,58.0
918,43729.0,43772.0,43.0
919,43770.0,43817.0,47.0
920,43798.0,43847.0,49.0
921,43910.0,43953.0,43.0
922,43978.0,44025.0,47.0
923,44064.0,44111.0,47.0
924,44077.0,44129.0,52.0
925,44080.0,44149.0,69.0
926,44082.0,44171.0,89.0
927,44095.0,44197.0,102.0
928,44172.0,44215.0,43.0
929,44281.0,44324.0,43.0
930,44287.0,44350.0,63.0
931,44389.0,44441.0,52.0
932,44424.0,44482.0,58.0
933,44426.0,44500.0,74.0
934,44440.0,44509.0,69.0
935,44443.0,44524.0,81.0
936,44510.0,44561.0,51.0
937,44542.0,44593.0,51.0
938,44571.0,44617.0,46.0
939,44575.0,44645.0,70.0
940,44768.0,44821.0,53.0
941,44778.0,44840.0,62.0
942,44790.0,44860.0,70.0
943,44838.0,44888.0,50.0
944,44844.0,44910.0,66.0
945,44866.0,44936.0,70.0
946,44911.0,44954.0,43.0
947,44965.0,45016.0,51.0
948,44987.0,45033.0,46.0
949,45123.0,45171.0,48.0
950,45131.0,45185.0,54.0
951,45235.0,45284.0,49.0
952,45274.0,45322.0,48.0
953,45284.0,45341.0,57.0
954,45426.0,45471.0,45.0
955,45443.0,45494.0,51.0
956,45583.0,45636.0,53.0
957,45591.0,45645.0,54.0
958,45642.0,45689.0,47.0
959,45711.0,45754.0,43.0
960,45771.0,45819.0,48.0
961,45773.0,45839.0,66.0
962,45799.0,45855.0,56.0
963,45853.0,45896.0,43.0
964,46057.0,46108.0,51.0
965,46075.0,46126.0,51.0
966,46123.0,46167.0,44.0
967,46278.0,46328.0,50.0
968,46300.0,46346.0,46.0
969,46350.0,46402.0,52.0
970,46386.0,46431.0,45.0
971,46441.0,46484.0,43.0
972,46470.0,46518.0,48.0
973,46490.0,46549.0,59.0
974,46522.0,46567.0,45.0
975,46570.0,46617.0,47.0
976,46746.0,46792.0,46.0
977,46757.0,46812.0,55.0
978,46789.0,46832.0,43.0
979,46883.0,46938.0,55.0
980,46916.0,46960.0,44.0
981,46970.0,47019.0,49.0
982,46982.0,47046.0,64.0
983,47010.0,47067.0,57.0
984,47014.0,47087.0,73.0
985,47054.0,47105.0,51.0
986,47117.0,47171.0,54.0
987,47149.0,47197.0,48.0
988,47163.0,47215.0,52.0
989,47197.0,47249.0,52.0
990,47199.0,47266.0,67.0
991,47281.0,47328.0,47.0
992,47474.0,47524.0,50.0
993,47558.0,47601.0,43.0
994,47566.0,47622.0,56.0
995,47672.0,47715.0,43.0
996,47763.0,47803.0,40.0
997,47819.0,47875.0,56.0
998,47832.0,47882.0,50.0
999,47841.0,47921.0,80.0
1000,47843.0,47929.0,86.0
1001,47866.0,47942.0,76.0
1002,47890.0,47964.0,74.0
1003,47957.0,48007.0,50.0
1004,47967.0,48032.0,65.0
1005,48010.0,48058.0,48.0
1006,48084.0,48136.0,52.0
1007,48112.0,48163.0,51.0
1008,48120.0,48189.0,69.0
1009,48126.0,48202.0,76.0
1010,48179.0,48223.0,44.0
1011,48332.0,48386.0,54.0
1012,48364.0,48414.0,50.0
1013,48385.0,48433.0,48.0
1014,48431.0,48474.0,43.0
1015,48499.0,48546.0,47.0
1016,48572.0,48620.0,48.0
1017,48582.0,48644.0,62.0
1018,48611.0,48668.0,57.0
1019,48650.0,48697.0,47.0
1020,48663.0,48716.0,53.0
1021,48740.0,48785.0,45.0
1022,48745.0,48803.0,58.0
1023,48847.0,48897.0,50.0
1024,48857.0,48909.0,52.0
1025,49022.0,49068.0,46.0
1026,49047.0,49101.0,54.0
1027,49067.0,49122.0,55.0
1028,49069.0,49135.0,66.0
1029,49150.0,49206.0,56.0
1030,49154.0,49225.0,71.0
1031,49156.0,49243.0,87.0
1032,49171.0,49249.0,78.0
1033,49279.0,49323.0,44.0
1034,49320.0,49363.0,43.0
1035,49445.0,49497.0,52.0
1036,49448.0,49506.0,58.0
1037,49467.0,49527.0,60.0
1038,49607.0,49657.0,50.0
1039,49638.0,49701.0,63.0
1040,49661.0,49716.0,55.0
1041,49694.0,49740.0,46.0
1042,49801.0,49845.0,44.0
1043,49817.0,49863.0,46.0
1044,49916.0,49956.0,40.0
1045,50031.0,50075.0,44.0
1046,50069.0,50113.0,44.0
1047,50117.0,50173.0,56.0
1048,50136.0,50185.0,49.0
1049,50145.0,50212.0,67.0
1050,50176.0,50232.0,56.0
1051,50325.0,50378.0,53.0
1052,50349.0,50404.0,55.0
1053,50389.0,50433.0,44.0
1054,50480.0,50525.0,45.0
1055,50491.0,50542.0,51.0
1056,50682.0,50732.0,50.0
1057,50705.0,50752.0,47.0
1058,50773.0,50817.0,44.0
1059,50921.0,50972.0,51.0
1060,50932.0,50992.0,60.0
1061,50936.0,51001.0,65.0
1062,51077.0,51120.0,43.0
1063,51144.0,51191.0,47.0
1064,51267.0,51312.0,45.0
1065,51291.0,51343.0,52.0
1066,51325.0,51373.0,48.0
1067,51341.0,51391.0,50.0
1068,51460.0,51503.0,43.0
1069,51493.0,51544.0,51.0
1070,51517.0,51564.0,47.0
1071,51621.0,51678.0,57.0
1072,51641.0,51701.0,60.0
1073,51646.0,51725.0,79.0
1074,51653.0,51726.0,73.0
1075,51656.0,51747.0,91.0
1076,51658.0,51756.0,98.0
1077,51755.0,51798.0,43.0
1078,51796.0,51846.0,50.0
1079,51821.0,51870.0,49.0
1080,51904.0,51944.0,40.0
1081,51988.0,52043.0,55.0
1082,51999.0,52054.0,55.0
1083,52047.0,52090.0,43.0
1084,52142.0,52182.0,40.0
1085,52190.0,52236.0,46.0
1086,52193.0,52253.0,60.0
1087,52253.0,52304.0,51.0
1088,52269.0,52323.0,54.0
1089,52294.0,52355.0,61.0
1090,52328.0,52373.0,45.0
1091,52372.0,52415.0,43.0
1092,52418.0,52458.0,40.0
1093,52464.0,52513.0,49.0
1094,52485.0,52531.0,46.0
1095,52590.0,52640.0,50.0
1096,52634.0,52682.0,48.0
1097,52652.0,52699.0,47.0
1098,52726.0,52769.0,43.0
1099,52769.0,52816.0,47.0
1100,52834.0,52881.0,47.0
1101,52836.0,52895.0,59.0
1102,52895.0,52940.0,45.0
1103,52912.0,52975.0,63.0
1104,52918.0,52987.0,69.0
1105,52953.0,53011.0,58.0
1106,52994.0,53040.0,46.0
1107,53008.0,53060.0,52.0
1108,53161.0,53201.0,40.0
1109,53218.0,53265.0,47.0
1110,53247.0,53291.0,44.0
1111,53391.0,53438.0,47.0
1112,53519.0,53570.0,51.0
1113,53534.0,53587.0,53.0
1114,53662.0,53718.0,56.0
1115,53664.0,53729.0,65.0
1116,53684.0,53757.0,73.0
1117,53713.0,53769.0,56.0
1118,53731.0,53791.0,60.0
1119,53793.0,53846.0,53.0
1120,53818.0,53863.0,45.0
1121,53864.0,53907.0,43.0
1122,53937.0,53980.0,43.0
1123,54020.0,54071.0,51.0
1124,54032.0,54092.0,60.0
1125,54156.0,54199.0,43.0
1126,54464.0,54511.0,47.0
1127,54714.0,54765.0,51.0
1128,54741.0,54788.0,47.0
1129,54751.0,54805.0,54.0
1130,54753.0,54828.0,75.0
1131,54805.0,54855.0,50.0
1132,54917.0,54957.0,40.0
1133,55008.0,55051.0,43.0
1134,55114.0,55169.0,55.0
1135,55124.0,55184.0,60.0
1136,55145.0,55215.0,70.0
1137,55149.0,55225.0,76.0
1138,55177.0,55240.0,63.0
1139,55344.0,55387.0,43.0
1140,55414.0,55454.0,40.0
1141,55489.0,55544.0,55.0
1142,55517.0,55573.0,56.0
1143,55532.0,55584.0,52.0
1144,55678.0,55735.0,57.0
1145,55686.0,55743.0,57.0
1146,55700.0,55770.0,70.0
1147,55743.0,55798.0,55.0
1148,55778.0,55828.0,50.0
1149,55799.0,55860.0,61.0
1150,55813.0,55874.0,61.0
1151,55835.0,55899.0,64.0
1152,55846.0,55920.0,74.0
1153,55855.0,55924.0,69.0
1154,55893.0,55953.0,60.0
1155,55928.0,55974.0,46.0
1156,56031.0,56074.0,43.0
1157,56055.0,56117.0,62.0
1158,56067.0,56130.0,63.0
1159,56074.0,56145.0,71.0
1160,56145.0,56192.0,47.0
1161,56147.0,56206.0,59.0
1162,56229.0,56279.0,50.0
1163,56243.0,56301.0,58.0
1164,56245.0,56309.0,64.0
1165,56331.0,56375.0,44.0
1166,56426.0,56477.0,51.0
1167,56428.0,56497.0,69.0
1168,56430.0,56518.0,88.0
1169,56492.0,56535.0,43.0
1170,56511.0,56556.0,45.0
1171,56558.0,56609.0,51.0
1172,56574.0,56641.0,67.0
1173,56588.0,56660.0,72.0
1174,56607.0,56668.0,61.0
1175,56810.0,56853.0,43.0
1176,56876.0,56916.0,40.0
1177,56966.0,57012.0,46.0
1178,57001.0,57047.0,46.0
1179,57025.0,57086.0,61.0
1180,57032.0,57099.0,67.0
1181,57042.0,57112.0,70.0
1182,57092.0,57145.0,53.0
1183,57120.0,57169.0,49.0
1184,57135.0,57203.0,68.0
1185,57160.0,57221.0,61.0
1186,57163.0,57251.0,88.0
1187,57170.0,57255.0,85.0
1188,57194.0,57274.0,80.0
1189,57207.0,57307.0,100.0
1190,57244.0,57323.0,79.0
1191,57280.0,57335.0,55.0
1192,57297.0,57355.0,58.0
1193,57358.0,57401.0,43.0
1194,57405.0,57452.0,47.0
1195,57430.0,57477.0,47.0
1196,57455.0,57504.0,49.0
1197,57483.0,57538.0,55.0
1198,57506.0,57561.0,55.0
1199,57515.0,57579.0,64.0
1200,57523.0,57608.0,85.0
1201,57585.0,57632.0,47.0
1202,57680.0,57725.0,45.0
1203,57698.0,57753.0,55.0
1204,57716.0,57772.0,56.0
1205,57762.0,57811.0,49.0
1206,57785.0,57836.0,51.0
1207,57805.0,57852.0,47.0
1208,57858.0,57916.0,58.0
1209,57890.0,57939.0,49.0
1210,58010.0,58058.0,48.0
1211,58019.0,58088.0,69.0
1212,58041.0,58105.0,64.0
1213,58058.0,58123.0,65.0
1214,58063.0,58135.0,72.0
1215,58167.0,58217.0,50.0
1216,58179.0,58229.0,50.0
1217,58236.0,58282.0,46.0
1218,58267.0,58311.0,44.0
1219,58413.0,58460.0,47.0
1220,58415.0,58482.0,67.0
1221,58432.0,58496.0,64.0
1222,58523.0,58572.0,49.0
1223,58552.0,58599.0,47.0
1224,58554.0,58620.0,66.0
1225,58648.0,58692.0,44.0
1226,58706.0,58750.0,44.0
1227,58763.0,58810.0,47.0
1228,58800.0,58844.0,44.0
1229,58887.0,58932.0,45.0
1230,58901.0,58953.0,52.0
1231,58913.0,58975.0,62.0
1232,58954.0,59006.0,52.0
1233,58988.0,59040.0,52.0
1234,59022.0,59071.0,49.0
1235,59147.0,59190.0,43.0
1236,59188.0,59228.0,40.0
1237,59259.0,59303.0,44.0
1238,59299.0,59344.0,45.0
1239,59301.0,59366.0,65.0
1240,59330.0,59385.0,55.0
1241,59422.0,59465.0,43.0
1242,59487.0,59530.0,43.0
1243,59530.0,59577.0,47.0
1244,59558.0,59616.0,58.0
1245,59581.0,59638.0,57.0
1246,59586.0,59646.0,60.0
1247,59724.0,59777.0,53.0
1248,59741.0,59792.0,51.0
1249,59745.0,59815.0,70.0
1250,59786.0,59838.0,52.0
1251,59828.0,59871.0,43.0
1252,60041.0,60081.0,40.0
1253,60256.0,60304.0,48.0
1254,60276.0,60326.0,50.0
1255,60282.0,60343.0,61.0
1256,60350.0,60397.0,47.0
1257,60352.0,60429.0,77.0
1258,60358.0,60450.0,92.0
1259,60427.0,60474.0,47.0
1260,60511.0,60551.0,40.0
1261,60557.0,60609.0,52.0
1262,60565.0,60621.0,56.0
1263,60584.0,60645.0,61.0
1264,60691.0,60731.0,40.0
1265,60754.0,60797.0,43.0
1266,60851.0,60904.0,53.0
1267,60858.0,60930.0,72.0
1268,60866.0,60941.0,75.0
1269,60868.0,60955.0,87.0
1270,60985.0,61031.0,46.0
1271,61006.0,61056.0,50.0
1272,61164.0,61204.0,40.0
1273,61220.0,61266.0,46.0
1274,61256.0,61315.0,59.0
1275,61292.0,61343.0,51.0
1276,61296.0,61364.0,68.0
1277,61298.0,61374.0,76.0
1278,61393.0,61436.0,43.0
1279,61430.0,61477.0,47.0
1280,61536.0,61586.0,50.0
1281,61588.0,61631.0,43.0
1282,61636.0,61680.0,44.0
1283,61652.0,61698.0,46.0
1284,61701.0,61741.0,40.0
1285,61749.0,61799.0,50.0
1286,61773.0,61819.0,46.0
1287,61831.0,61875.0,44.0
1288,61833.0,61903.0,70.0
1289,61876.0,61922.0,46.0
1290,61948.0,62003.0,55.0
1291,61977.0,62023.0,46.0
1292,62182.0,62241.0,59.0
1293,62222.0,62274.0,52.0
1294,62224.0,62295.0,71.0
1295,62241.0,62310.0,69.0
1296,62281.0,62339.0,58.0
1297,62293.0,62366.0,73.0
1298,62299.0,62381.0,82.0
1299,62338.0,62395.0,57.0
1300,62395.0,62436.0,41.0
1301,62422.0,62476.0,54.0
1302,62555.0,62604.0,49.0
1303,62578.0,62624.0,46.0
1304,62740.0,62791.0,51.0
1305,62743.0,62808.0,65.0
1306,62859.0,62906.0,47.0
1307,62959.0,63002.0,43.0
1308,63033.0,63073.0,40.0
1309,63170.0,63220.0,50.0
1310,63173.0,63244.0,71.0
1311,63218.0,63271.0,53.0
1312,63249.0,63292.0,43.0
1313,63329.0,63376.0,47.0
1314,63331.0,63391.0,60.0
1315,63445.0,63498.0,53.0
1316,63466.0,63513.0,47.0
1317,63670.0,63713.0,43.0
1318,63765.0,63812.0,47.0
1319,63791.0,63844.0,53.0
1320,63833.0,63880.0,47.0
1321,63845.0,63894.0,49.0
1322,63902.0,63946.0,44.0
1323,63951.0,64009.0,58.0
1324,63967.0,64014.0,47.0
1325,64008.0,64052.0,44.0
1326,64069.0,64112.0,43.0
1327,64133.0,64184.0,51.0
1328,64145.0,64207.0,62.0
1329,64155.0,64221.0,66.0
1330,64231.0,64278.0,47.0
1331,64439.0,64487.0,48.0
1332,64441.0,64504.0,63.0
1333,64538.0,64582.0,44.0
1334,64613.0,64661.0,48.0
1335,64623.0,64683.0,60.0
1336,64696.0,64736.0,40.0
1337,64749.0,64792.0,43.0
1338,64924.0,64967.0,43.0
1339,64969.0,65021.0,52.0
1340,64975.0,65037.0,62.0
1341,65014.0,65076.0,62.0
1342,65045.0,65090.0,45.0
1343,65137.0,65180.0,43.0
1344,65235.0,65281.0,46.0
1345,65267.0,65313.0,46.0
1346,65374.0,65419.0,45.0
1347,65384.0,65438.0,54.0
1348,65396.0,65460.0,64.0
1349,65446.0,65489.0,43.0
1350,65492.0,65535.0,43.0
1351,65541.0,65599.0,58.0
1352,65548.0,65610.0,62.0
1353,65572.0,65624.0,52.0
1354,65632.0,65679.0,47.0
1355,65634.0,65703.0,69.0
1356,65681.0,65726.0,45.0
1357,65745.0,65798.0,53.0
1358,65772.0,65819.0,47.0
1359,65870.0,65921.0,51.0
1360,65881.0,65949.0,68.0
1361,65922.0,65974.0,52.0
1362,65938.0,65988.0,50.0
1363,66043.0,66093.0,50.0
1364,66057.0,66115.0,58.0
1365,66084.0,66144.0,60.0
1366,66172.0,66221.0,49.0
1367,66214.0,66261.0,47.0
1368,66219.0,66276.0,57.0
1369,66321.0,66365.0,44.0
1370,66433.0,66483.0,50.0
1371,66452.0,66501.0,49.0
1372,66621.0,66661.0,40.0
1373,66675.0,66726.0,51.0
1374,66711.0,66766.0,55.0
1375,66723.0,66791.0,68.0
1376,66725.0,66808.0,83.0
1377,66736.0,66823.0,87.0
1378,66770.0,66834.0,64.0
1379,66772.0,66851.0,79.0
1380,66835.0,66881.0,46.0
1381,66925.0,66979.0,54.0
1382,66948.0,66993.0,45.0
1383,66990.0,67036.0,46.0
1384,67029.0,67072.0,43.0
1385,67131.0,67177.0,46.0
1386,67145.0,67199.0,54.0
1387,67153.0,67211.0,58.0
1388,67264.0,67314.0,50.0
1389,67318.0,67361.0,43.0
1390,67368.0,67415.0,47.0
1391,67424.0,67471.0,47.0
1392,67441.0,67490.0,49.0
1393,67472.0,67526.0,54.0
1394,67481.0,67544.0,63.0
1395,67533.0,67579.0,46.0
1396,67587.0,67637.0,50.0
1397,67603.0,67661.0,58.0
1398,67711.0,67763.0,52.0
1399,67727.0,67778.0,51.0
1400,67734.0,67803.0,69.0
1401,67765.0,67832.0,67.0
1402,67768.0,67852.0,84.0
1403,67777.0,67863.0,86.0
1404,67789.0,67882.0,93.0
1405,67863.0,67912.0,49.0
1406,67869.0,67928.0,59.0
1407,67886.0,67953.0,67.0
1408,67988.0,68036.0,48.0
1409,68002.0,68053.0,51.0
1410,68062.0,68111.0,49.0
1411,68071.0,68128.0,57.0
1412,68094.0,68155.0,61.0
1413,68123.0,68177.0,54.0
1414,68156.0,68204.0,48.0
1415,68177.0,68225.0,48.0
1416,68193.0,68260.0,67.0
1417,68224.0,68272.0,48.0
1418,68233.0,68307.0,74.0
1419,68252.0,68322.0,70.0
1420,68281.0,68339.0,58.0
1421,68362.0,68405.0,43.0
1422,68403.0,68450.0,47.0
1423,68424.0,68474.0,50.0
1424,68441.0,68503.0,62.0
1425,68468.0,68526.0,58.0
1426,68479.0,68540.0,61.0
1427,68537.0,68581.0,44.0
1428,68751.0,68798.0,47.0
1429,68759.0,68811.0,52.0
1430,68811.0,68855.0,44.0
1431,68850.0,68900.0,50.0
1432,68881.0,68926.0,45.0
1433,68934.0,68979.0,45.0
1434,68972.0,69017.0,45.0
1435,69007.0,69051.0,44.0
1436,69051.0,69100.0,49.0
1437,69073.0,69130.0,57.0
1438,69077.0,69148.0,71.0
1439,69112.0,69162.0,50.0
1440,69155.0,69202.0,47.0
1441,69195.0,69241.0,46.0
1442,69202.0,69258.0,56.0
1443,69269.0,69316.0,47.0
1444,69369.0,69418.0,49.0
1445,69387.0,69438.0,51.0
1446,69402.0,69458.0,56.0
1447,69502.0,69556.0,54.0
1448,69521.0,69583.0,62.0
1449,69529.0,69601.0,72.0
1450,69560.0,69612.0,52.0
1451,69602.0,69652.0,50.0
1452,69708.0,69760.0,52.0
1453,69711.0,69773.0,62.0
1454,69723.0,69789.0,66.0
1455,69779.0,69825.0,46.0
1456,69833.0,69873.0,40.0
1457,69917.0,69963.0,46.0
1458,69929.0,69983.0,54.0
1459,69956.0,70008.0,52.0
1460,69986.0,70035.0,49.0
1461,70049.0,70098.0,49.0
1462,70063.0,70122.0,59.0
1463,70096.0,70145.0,49.0
1464,70120.0,70166.0,46.0
1465,70191.0,70235.0,44.0
1466,70280.0,70333.0,53.0
1467,70305.0,70357.0,52.0
1468,70334.0,70377.0,43.0
1469,70418.0,70464.0,46.0
1470,70432.0,70498.0,66.0
1471,70452.0,70513.0,61.0
1472,70461.0,70534.0,73.0
1473,70467.0,70532.0,65.0
1474,70595.0,70642.0,47.0
1475,70708.0,70761.0,53.0
1476,70713.0,70773.0,60.0
1477,70740.0,70796.0,56.0
1478,70752.0,70823.0,71.0
1479,70758.0,70846.0,88.0
1480,70795.0,70863.0,68.0
1481,70817.0,70882.0,65.0
1482,70848.0,70913.0,65.0
1483,70850.0,70930.0,80.0
1484,70852.0,70942.0,90.0
1485,70865.0,70964.0,99.0
1486,70881.0,70971.0,90.0
1487,70991.0,71036.0,45.0
1488,71029.0,71080.0,51.0
1489,71046.0,71100.0,54.0
1490,71197.0,71250.0,53.0
1491,71229.0,71272.0,43.0
1492,71307.0,71347.0,40.0
1493,71397.0,71440.0,43.0
1494,71493.0,71536.0,43.0
1495,71542.0,71594.0,52.0
1496,71567.0,71618.0,51.0
1497,71593.0,71638.0,45.0
1498,71715.0,71762.0,47.0
1499,71773.0,71823.0,50.0
1500,71808.0,71849.0,41.0
1501,71897.0,71941.0,44.0
1502,71973.0,72025.0,52.0
1503,71979.0,72040.0,61.0
1504,71987.0,72060.0,73.0
1505,72023.0,72085.0,62.0
1506,72060.0,72104.0,44.0
1507,72146.0,72193.0,47.0
1508,72183.0,72228.0,45.0
1509,72218.0,72270.0,52.0
1510,72249.0,72289.0,40.0
1511,72345.0,72393.0,48.0
1512,72350.0,72415.0,65.0
1513,72399.0,72441.0,42.0
1514,72445.0,72489.0,44.0
1515,72484.0,72531.0,47.0
1516,72499.0,72551.0,52.0
1517,72580.0,72623.0,43.0
1518,72736.0,72779.0,43.0
1519,72792.0,72839.0,47.0
1520,72794.0,72859.0,65.0
1521,72841.0,72891.0,50.0
1522,72848.0,72911.0,63.0
1523,72914.0,72957.0,43.0
1524,72985.0,73025.0,40.0
1525,73075.0,73119.0,44.0
1526,73161.0,73205.0,44.0
1527,73252.0,73299.0,47.0
1528,73302.0,73345.0,43.0
1529,73338.0,73387.0,49.0
1530,73359.0,73417.0,58.0
1531,73369.0,73433.0,64.0
1532,73385.0,73453.0,68.0
1533,73424.0,73472.0,48.0
1534,73444.0,73498.0,54.0
1535,73499.0,73542.0,43.0
1536,73662.0,73702.0,40.0
1537,73955.0,73999.0,44.0
1538,74048.0,74092.0,44.0
1539,74127.0,74180.0,53.0
1540,74154.0,74204.0,50.0
1541,74178.0,74231.0,53.0
1542,74185.0,74258.0,73.0
1543,74232.0,74278.0,46.0
1544,74336.0,74392.0,56.0
1545,74366.0,74416.0,50.0
1546,74401.0,74454.0,53.0
1547,74426.0,74478.0,52.0
1548,74443.0,74501.0,58.0
1549,74456.0,74518.0,62.0
1550,74486.0,74538.0,52.0
1551,74539.0,74584.0,45.0
1552,74557.0,74616.0,59.0
1553,74586.0,74645.0,59.0
1554,74591.0,74659.0,68.0
1555,74665.0,74712.0,47.0
1556,74772.0,74822.0,50.0
1557,74942.0,74985.0,43.0
1558,75013.0,75064.0,51.0
1559,75025.0,75088.0,63.0
1560,75047.0,75105.0,58.0
1561,75059.0,75117.0,58.0
1562,75162.0,75206.0,44.0
1563,75205.0,75252.0,47.0
1564,75278.0,75318.0,40.0
1565,75319.0,75367.0,48.0
1566,75341.0,75386.0,45.0
1567,75383.0,75440.0,57.0
1568,75389.0,75458.0,69.0
1569,75394.0,75470.0,76.0
1570,75408.0,75479.0,71.0
1571,75460.0,75511.0,51.0
1572,75500.0,75545.0,45.0
1573,75568.0,75612.0,44.0
1574,75627.0,75672.0,45.0
1575,75654.0,75705.0,51.0
1576,75676.0,75729.0,53.0
1577,75690.0,75761.0,71.0
1578,75722.0,75773.0,51.0
1579,75725.0,75800.0,75.0
1580,75729.0,75801.0,72.0
1581,75895.0,75944.0,49.0
1582,75910.0,75962.0,52.0
1583,75970.0,76017.0,47.0
1584,75995.0,76062.0,67.0
1585,75997.0,76063.0,66.0
1586,76011.0,76089.0,78.0
1587,76016.0,76096.0,80.0
1588,76051.0,76119.0,68.0
1589,76054.0,76137.0,83.0
1590,76080.0,76157.0,77.0
1591,76108.0,76177.0,69.0
1592,76279.0,76326.0,47.0
1593,76284.0,76352.0,68.0
1594,76326.0,76372.0,46.0
1595,76414.0,76463.0,49.0
1596,76420.0,76487.0,67.0
1597,76457.0,76505.0,48.0
1598,76560.0,76604.0,44.0
1599,76615.0,76662.0,47.0
1600,76660.0,76703.0,43.0
1601,76668.0,76738.0,70.0
1602,76671.0,76749.0,78.0
1603,76691.0,76762.0,71.0
1604,76700.0,76777.0,77.0
1605,76923.0,76970.0,47.0
1606,76929.0,76993.0,64.0
1607,76962.0,77011.0,49.0
1608,77041.0,77085.0,44.0
1609,77053.0,77111.0,58.0
1610,77059.0,77127.0,68.0
1611,77072.0,77137.0,65.0
1612,77159.0,77209.0,50.0
1613,77175.0,77234.0,59.0
1614,77213.0,77263.0,50.0
1615,77241.0,77289.0,48.0
1616,77316.0,77367.0,51.0
1617,77329.0,77384.0,55.0
1618,77468.0,77513.0,45.0
1619,77491.0,77540.0,49.0
1620,77552.0,77592.0,40.0
1621,77615.0,77659.0,44.0
1622,77697.0,77742.0,45.0
1623,77723.0,77771.0,48.0
1624,77727.0,77789.0,62.0
1625,77821.0,77870.0,49.0
1626,77839.0,77888.0,49.0
1627,77857.0,77907.0,50.0
1628,77908.0,77958.0,50.0
1629,77958.0,78008.0,50.0
1630,77990.0,78047.0,57.0
1631,78021.0,78067.0,46.0
1632,78103.0,78143.0,40.0
1633,78173.0,78217.0,44.0
1634,78264.0,78311.0,47.0
1635,78269.0,78332.0,63.0
1636,78332.0,78381.0,49.0
1637,78354.0,78403.0,49.0
1638,78428.0,78471.0,43.0
1639,78488.0,78535.0,47.0
1640,78573.0,78620.0,47.0
1641,78575.0,78634.0,59.0
1642,78658.0,78705.0,47.0
1643,78743.0,78789.0,46.0
1644,78771.0,78817.0,46.0
1645,78782.0,78838.0,56.0
1646,78965.0,79009.0,44.0
1647,79070.0,79117.0,47.0
1648,79107.0,79151.0,44.0
1649,79146.0,79197.0,51.0
1650,79148.0,79211.0,63.0
1651,79249.0,79301.0,52.0
1652,79272.0,79333.0,61.0
1653,79307.0,79357.0,50.0
1654,79319.0,79389.0,70.0
1655,79345.0,79416.0,71.0
1656,79378.0,79428.0,50.0
1657,79392.0,79446.0,54.0
1658,79445.0,79489.0,44.0
1659,79531.0,79588.0,57.0
1660,79561.0,79612.0,51.0
1661,79573.0,79640.0,67.0
1662,79616.0,79660.0,44.0
1663,79665.0,79714.0,49.0
1664,79704.0,79751.0,47.0
1665,79720.0,79769.0,49.0
1666,79822.0,79869.0,47.0
1667,79876.0,79919.0,43.0
1668,79958.0,79998.0,40.0
1669,80022.0,80077.0,55.0
1670,80050.0,80095.0,45.0
1671,80269.0,80322.0,53.0
1672,80304.0,80348.0,44.0
1673,80377.0,80420.0,43.0
1674,80419.0,80462.0,43.0
1675,80491.0,80538.0,47.0
1676,80543.0,80593.0,50.0
1677,80717.0,80768.0,51.0
1678,80753.0,80808.0,55.0
1679,80780.0,80834.0,54.0
1680,80809.0,80860.0,51.0
1681,80831.0,80878.0,47.0
1682,81033.0,81077.0,44.0
1683,81095.0,81142.0,47.0
1684,81165.0,81207.0,42.0
1685,81200.0,81243.0,43.0
1686,81275.0,81326.0,51.0
1687,81293.0,81342.0,49.0
1688,81342.0,81396.0,54.0
1689,81376.0,81423.0,47.0
1690,81381.0,81441.0,60.0
1691,81558.0,81601.0,43.0
1692,81628.0,81673.0,45.0
1693,81637.0,81701.0,64.0
1694,81645.0,81725.0,80.0
1695,81650.0,81726.0,76.0
1696,81752.0,81792.0,40.0
1697,81789.0,81832.0,43.0
1698,81844.0,81887.0,43.0
1699,81890.0,81944.0,54.0
1700,81917.0,81977.0,60.0
1701,81939.0,81991.0,52.0
1702,82051.0,82105.0,54.0
1703,82081.0,82125.0,44.0
