,start,finish,duration
516,23495.0,23539.0,44.0
517,23699.0,23742.0,43.0
518,23744.0,23795.0,51.0
519,23747.0,23796.0,49.0
520,23853.0,23896.0,43.0
521,23966.0,24019.0,53.0
522,23998.0,24050.0,52.0
523,24013.0,24066.0,53.0
524,24015.0,24067.0,52.0
525,24137.0,24180.0,43.0
526,24205.0,24248.0,43.0
527,24269.0,24322.0,53.0
528,24303.0,24345.0,42.0
529,24351.0,24394.0,43.0
530,24445.0,24507.0,62.0
531,24458.0,24516.0,58.0
532,24464.0,24521.0,57.0
533,24485.0,24529.0,44.0
534,24528.0,24571.0,43.0
535,24575.0,24618.0,43.0
536,24693.0,24736.0,43.0
537,24813.0,24861.0,48.0
538,24837.0,24880.0,43.0
539,24928.0,24983.0,55.0
540,24953.0,25008.0,55.0
541,24965.0,25010.0,45.0
542,25028.0,25071.0,43.0
543,25225.0,25270.0,45.0
544,25260.0,25303.0,43.0
545,25279.0,25326.0,47.0
546,25302.0,25345.0,43.0
547,25404.0,25447.0,43.0
548,25456.0,25499.0,43.0
549,25518.0,25561.0,43.0
550,25606.0,25659.0,53.0
551,25636.0,25682.0,46.0
552,25778.0,25833.0,55.0
553,25782.0,25833.0,51.0
554,25804.0,25845.0,41.0
555,26020.0,26063.0,43.0
556,26077.0,26130.0,53.0
557,26107.0,26152.0,45.0
558,26174.0,26217.0,43.0
559,26241.0,26292.0,51.0
560,26277.0,26328.0,51.0
561,26280.0,26329.0,49.0
562,26440.0,26493.0,53.0
563,26469.0,26515.0,46.0
564,26516.0,26563.0,47.0
565,26528.0,26572.0,44.0
566,26697.0,26740.0,43.0
567,26850.0,26903.0,53.0
568,26859.0,26905.0,46.0
569,26963.0,27016.0,53.0
570,26974.0,27025.0,51.0
571,26995.0,27040.0,45.0
572,27110.0,27177.0,67.0
573,27117.0,27186.0,69.0
574,27143.0,27203.0,60.0
575,27147.0,27212.0,65.0
576,27160.0,27217.0,57.0
577,27190.0,27236.0,46.0
578,27248.0,27302.0,54.0
579,27258.0,27310.0,52.0
580,27271.0,27315.0,44.0
581,27344.0,27387.0,43.0
582,27395.0,27443.0,48.0
583,27409.0,27457.0,48.0
584,27449.0,27495.0,46.0
585,27467.0,27510.0,43.0
586,27591.0,27642.0,51.0
587,27596.0,27643.0,47.0
