0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,39.9999960000004
15.0,39.9999960000004
16.0,39.9999960000004
17.0,39.9999960000004
18.0,39.9999960000004
19.0,39.9999960000004
20.0,39.9999960000004
21.0,39.9999960000004
22.0,39.9999960000004
23.0,39.9999960000004
24.0,39.9999960000004
25.0,39.9999960000004
26.0,39.9999960000004
27.0,39.9999960000004
28.0,39.9999960000004
29.0,41.99999790000011
30.0,41.99999790000011
31.0,41.99999790000011
32.0,41.99999790000011
33.0,41.99999790000011
34.0,41.99999790000011
35.0,41.99999790000011
36.0,41.99999790000011
37.0,41.99999790000011
38.0,41.99999790000011
39.0,41.99999790000011
40.0,41.99999790000011
41.0,41.99999790000011
42.0,41.99999790000011
43.0,41.99999790000011
44.0,42.666665244444495
45.0,42.666665244444495
46.0,42.666665244444495
47.0,42.666665244444495
48.0,42.666665244444495
49.0,42.666665244444495
50.0,42.666665244444495
51.0,42.666665244444495
52.0,42.666665244444495
53.0,42.666665244444495
54.0,42.666665244444495
55.0,42.666665244444495
56.0,42.666665244444495
57.0,42.666665244444495
58.0,43.74999890625003
59.0,43.74999890625003
60.0,43.74999890625003
61.0,43.74999890625003
62.0,43.74999890625003
63.0,43.74999890625003
64.0,43.74999890625003
65.0,43.74999890625003
66.0,43.74999890625003
67.0,43.74999890625003
68.0,43.74999890625003
69.0,43.74999890625003
70.0,43.74999890625003
71.0,43.74999890625003
72.0,42.999999140000014
73.0,42.999999140000014
74.0,42.999999140000014
75.0,42.999999140000014
76.0,42.999999140000014
77.0,42.999999140000014
78.0,42.999999140000014
79.0,42.999999140000014
80.0,42.999999140000014
81.0,42.999999140000014
82.0,42.999999140000014
83.0,42.999999140000014
84.0,42.999999140000014
85.0,42.999999140000014
86.0,42.999999140000014
87.0,42.999999283333345
88.0,42.999999283333345
89.0,42.999999283333345
90.0,42.999999283333345
91.0,42.999999283333345
92.0,42.999999283333345
93.0,42.999999283333345
94.0,42.999999283333345
95.0,42.999999283333345
96.0,42.999999283333345
97.0,42.999999283333345
98.0,42.999999283333345
99.0,42.999999283333345
100.0,42.999999283333345
101.0,42.999999283333345
102.0,42.999999283333345
103.0,42.99999938571429
104.0,42.99999938571429
105.0,42.99999938571429
106.0,42.99999938571429
107.0,42.99999938571429
108.0,42.99999938571429
109.0,42.99999938571429
110.0,42.99999938571429
111.0,42.99999938571429
112.0,42.99999938571429
113.0,42.99999938571429
114.0,42.99999938571429
115.0,42.99999938571429
116.0,42.99999938571429
117.0,42.99999938571429
118.0,43.49999945625001
119.0,43.49999945625001
120.0,43.49999945625001
121.0,43.49999945625001
122.0,43.49999945625001
123.0,43.49999945625001
124.0,43.49999945625001
125.0,43.49999945625001
126.0,43.49999945625001
127.0,43.49999945625001
128.0,43.49999945625001
129.0,43.49999945625001
130.0,43.49999945625001
131.0,43.49999945625001
132.0,43.49999945625001
133.0,44.222221730864206
134.0,44.222221730864206
135.0,44.222221730864206
136.0,44.222221730864206
137.0,44.222221730864206
138.0,44.222221730864206
139.0,44.222221730864206
140.0,44.222221730864206
141.0,44.222221730864206
142.0,44.222221730864206
143.0,44.222221730864206
144.0,44.222221730864206
145.0,44.222221730864206
146.0,44.222221730864206
147.0,44.099999559000004
148.0,44.099999559000004
149.0,44.099999559000004
150.0,44.099999559000004
151.0,44.099999559000004
152.0,44.099999559000004
153.0,44.099999559000004
154.0,44.099999559000004
155.0,44.099999559000004
156.0,44.099999559000004
157.0,44.099999559000004
158.0,44.099999559000004
159.0,44.099999559000004
160.0,44.099999559000004
