,time,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,0,1,2,3,4,5,6,7,8,9,10,11
1721,5194,116.0,,114.0,115.0,,,,,,,,,26.0,,9.0,19.0,,,,,,,,
1722,5195,116.0,,114.0,115.0,,,,,,,,,25.0,,9.0,19.0,,,,,,,,
1723,5196,116.0,,114.0,115.0,,,,,,,,,22.0,,9.0,19.0,,,,,,,,
1724,5197,116.0,,114.0,115.0,,,,,,,,,22.0,,7.0,18.0,,,,,,,,
1725,5200,116.0,,114.0,115.0,,,,,,,,,22.0,,4.0,17.0,,,,,,,,
1726,5203,116.0,,114.0,115.0,,,,,,,,,22.0,,4.0,16.0,,,,,,,,
1727,5204,116.0,,114.0,115.0,,,,,,,,,21.0,,4.0,16.0,,,,,,,,
1728,5205,116.0,,114.0,115.0,,,,,,,,,21.0,,4.0,15.0,,,,,,,,
1729,5207,116.0,,114.0,115.0,,,,,,,,,21.0,,3.0,14.0,,,,,,,,
1730,5210,116.0,,114.0,115.0,,,,,,,,,21.0,,2.0,13.0,,,,,,,,
1731,5211,116.0,,114.0,115.0,,,,,,,,,21.0,,2.0,12.0,,,,,,,,
1732,5212,116.0,,114.0,115.0,,,,,,,,,20.0,,2.0,12.0,,,,,,,,
1733,5213,116.0,,114.0,115.0,,,,,,,,,20.0,,1.0,11.0,,,,,,,,
1734,5214,116.0,,114.0,115.0,,,,,,,,,19.0,,1.0,10.0,,,,,,,,
1735,5218,116.0,,114.0,115.0,,,,,,,,,19.0,,1.0,8.0,,,,,,,,
1736,5219,116.0,,114.0,115.0,,,,,,,,,18.0,,1.0,8.0,,,,,,,,
1737,5221,116.0,,,115.0,,,,,,,,,17.0,,,7.0,,,,,,,,
1738,5222,116.0,,,115.0,,,,,,,,,16.0,,,6.0,,,,,,,,
1739,5223,116.0,,,115.0,,,,,,,,,15.0,,,6.0,,,,,,,,
1740,5224,116.0,,,115.0,,,,,,,,,14.0,,,5.0,,,,,,,,
1741,5225,116.0,,,115.0,,,,,,,,,12.0,,,5.0,,,,,,,,
1742,5227,116.0,,,115.0,,,,,,,,,10.0,,,4.0,,,,,,,,
1743,5228,116.0,,,115.0,,,,,,,,,9.0,,,4.0,,,,,,,,
1744,5229,116.0,,,115.0,,,,,,,,,7.0,,,3.0,,,,,,,,
1745,5232,116.0,,,115.0,,,,,,,,,6.0,,,2.0,,,,,,,,
1746,5235,116.0,,,115.0,,,,,,,,,6.0,,,1.0,,,,,,,,
1747,5243,116.0,,,,,,,,,,,,1.0,,,,,,,,,,,
1748,5296,,,,,,,,,,,,,,,,,,,,,,,,
1749,5298,117.0,,,,,,,,,,,,26.0,,,,,,,,,,,
1750,5303,117.0,,,,,,,,,,,,22.0,,,,,,,,,,,
1751,5307,117.0,,,,,,,,,,,,21.0,,,,,,,,,,,
1752,5311,117.0,,,,,,,,,,,,18.0,,,,,,,,,,,
1753,5313,117.0,,,,,,,,,,,,18.0,,,,,,,,,,,
1754,5314,117.0,118.0,,,,,,,,,,,16.0,27.0,,,,,,,,,,
1755,5315,117.0,118.0,,,,,,,,,,,15.0,26.0,,,,,,,,,,
1756,5317,117.0,118.0,,,,,,,,,,,13.0,26.0,,,,,,,,,,
1757,5318,117.0,118.0,,,,,,,,,,,12.0,26.0,,,,,,,,,,
1758,5319,117.0,118.0,,,,,,,,,,,11.0,26.0,,,,,,,,,,
1759,5320,117.0,118.0,,,,,,,,,,,11.0,24.0,,,,,,,,,,
1760,5322,117.0,118.0,,,,,,,,,,,9.0,23.0,,,,,,,,,,
1761,5324,117.0,118.0,,,,,,,,,,,9.0,22.0,,,,,,,,,,
1762,5325,117.0,118.0,,,,,,,,,,,7.0,22.0,,,,,,,,,,
1763,5326,117.0,118.0,,,,,,,,,,,7.0,21.0,,,,,,,,,,
1764,5328,117.0,118.0,,,,,,,,,,,6.0,21.0,,,,,,,,,,
1765,5331,117.0,118.0,,,,,,,,,,,5.0,20.0,,,,,,,,,,
1766,5332,117.0,118.0,,,,,,,,,,,5.0,19.0,,,,,,,,,,
1767,5333,117.0,118.0,,,,,,,,,,,5.0,18.0,,,,,,,,,,
1768,5334,117.0,118.0,,,,,,,,,,,4.0,17.0,,,,,,,,,,
1769,5336,117.0,118.0,,,,,,,,,,,3.0,16.0,,,,,,,,,,
1770,5337,117.0,118.0,,,,,,,,,,,2.0,15.0,,,,,,,,,,
1771,5338,117.0,118.0,,,,,,,,,,,2.0,14.0,,,,,,,,,,
1772,5339,117.0,118.0,,,,,,,,,,,2.0,13.0,,,,,,,,,,
1773,5340,117.0,118.0,,,,,,,,,,,1.0,11.0,,,,,,,,,,
1774,5342,117.0,118.0,,,,,,,,,,,1.0,10.0,,,,,,,,,,
1775,5343,117.0,118.0,,,,,,,,,,,1.0,9.0,,,,,,,,,,
1776,5345,117.0,118.0,,,,,,,,,,,1.0,8.0,,,,,,,,,,
1777,5351,,118.0,,,,,,,,,,,,5.0,,,,,,,,,,
1778,5354,,118.0,,,,,,,,,,,,2.0,,,,,,,,,,
1779,5365,,118.0,,,,,,,,,,,,1.0,,,,,,,,,,
1780,5415,,,,,,,,,,,,,,,,,,,,,,,,
1781,5417,119.0,,,,,,,,,,,,26.0,,,,,,,,,,,
1782,5418,119.0,,,,,,,,,,,,26.0,,,,,,,,,,,
1783,5420,119.0,120.0,,,,,,,,,,,26.0,26.0,,,,,,,,,,
1784,5422,119.0,120.0,,,,,,,,,,,22.0,26.0,,,,,,,,,,
1785,5426,119.0,120.0,,,,,,,,,,,21.0,26.0,,,,,,,,,,
1786,5430,119.0,120.0,,,,,,,,,,,18.0,26.0,,,,,,,,,,
1787,5431,119.0,120.0,,,,,,,,,,,18.0,25.0,,,,,,,,,,
1788,5433,119.0,120.0,,,,,,,,,,,16.0,25.0,,,,,,,,,,
1789,5434,119.0,120.0,,,,,,,,,,,15.0,25.0,,,,,,,,,,
1790,5436,119.0,120.0,,,,,,,,,,,14.0,25.0,,,,,,,,,,
1791,5437,119.0,120.0,,,,,,,,,,,11.0,24.0,,,,,,,,,,
1792,5438,119.0,120.0,,,,,,,,,,,10.0,24.0,,,,,,,,,,
1793,5439,119.0,120.0,,,,,,,,,,,9.0,24.0,,,,,,,,,,
1794,5440,119.0,120.0,,,,,,,,,,,8.0,23.0,,,,,,,,,,
1795,5442,119.0,120.0,,,,,,,,,,,8.0,22.0,,,,,,,,,,
1796,5444,119.0,120.0,,,,,,,,,,,8.0,21.0,,,,,,,,,,
1797,5445,119.0,120.0,,,,,,,,,,,8.0,20.0,,,,,,,,,,
1798,5447,119.0,120.0,,,,,,,,,,,6.0,20.0,,,,,,,,,,
1799,5450,119.0,120.0,,,,,,,,,,,4.0,19.0,,,,,,,,,,
1800,5454,119.0,120.0,,,,,,,,,,,3.0,18.0,,,,,,,,,,
1801,5455,119.0,120.0,,,,,,,,,,,3.0,16.0,,,,,,,,,,
1802,5457,119.0,120.0,,,,,,,,,,,3.0,15.0,,,,,,,,,,
1803,5458,119.0,120.0,,,,,,,,,,,2.0,13.0,,,,,,,,,,
1804,5461,119.0,120.0,,,,,,,,,,,1.0,11.0,,,,,,,,,,
1805,5462,,120.0,,,,,,,,,,,,10.0,,,,,,,,,,
1806,5464,,120.0,,,,,,,,,,,,7.0,,,,,,,,,,
1807,5467,,120.0,,,,,,,,,,,,6.0,,,,,,,,,,
1808,5478,,120.0,,,,,,,,,,,,1.0,,,,,,,,,,
1809,5529,,,,,,,,,,,,,,,,,,,,,,,,
1810,5531,121.0,,,,,,,,,,,,26.0,,,,,,,,,,,
1811,5536,121.0,,,,,,,,,,,,22.0,,,,,,,,,,,
1812,5538,121.0,122.0,,,,,,,,,,,22.0,26.0,,,,,,,,,,
1813,5540,121.0,122.0,,,,,,,,,,,21.0,26.0,,,,,,,,,,
1814,5544,121.0,122.0,,,,,,,,,,,18.0,26.0,,,,,,,,,,
1815,5547,121.0,122.0,,,,,,,,,,,15.0,26.0,,,,,,,,,,
1816,5548,121.0,122.0,,,,,,,,,,,14.0,26.0,,,,,,,,,,
1817,5550,121.0,122.0,,,,,,,,,,,12.0,26.0,,,,,,,,,,
1818,5551,121.0,122.0,,,,,,,,,,,12.0,23.0,,,,,,,,,,
1819,5552,121.0,122.0,,,,,,,,,,,11.0,23.0,,,,,,,,,,
1820,5554,121.0,122.0,,,,,,,,,,,10.0,23.0,,,,,,,,,,
1821,5556,121.0,122.0,,,,,,,,,,,9.0,23.0,,,,,,,,,,
1822,5557,121.0,122.0,,,,,,,,,,,8.0,23.0,,,,,,,,,,
1823,5558,121.0,122.0,,,,,,,,,,,8.0,22.0,,,,,,,,,,
1824,5559,121.0,122.0,,,,,,,,,,,7.0,22.0,,,,,,,,,,
1825,5562,121.0,122.0,,,,,,,,,,,6.0,20.0,,,,,,,,,,
1826,5563,121.0,122.0,,,,,,,,,,,6.0,19.0,,,,,,,,,,
1827,5566,121.0,122.0,,,,,,,,,,,4.0,18.0,,,,,,,,,,
1828,5569,121.0,122.0,,,,,,,,,,,3.0,17.0,,,,,,,,,,
1829,5570,121.0,122.0,,,,,,,,,,,3.0,15.0,,,,,,,,,,
1830,5571,121.0,122.0,,,,,,,,,,,3.0,14.0,,,,,,,,,,
1831,5572,121.0,122.0,,,,,,,,,,,3.0,13.0,,,,,,,,,,
1832,5573,121.0,122.0,,,,,,,,,,,1.0,12.0,,,,,,,,,,
1833,5574,121.0,122.0,,,,,,,,,,,1.0,11.0,,,,,,,,,,
1834,5576,121.0,122.0,,,,,,,,,,,1.0,10.0,,,,,,,,,,
1835,5577,121.0,122.0,,,,,,,,,,,1.0,8.0,,,,,,,,,,
1836,5579,,122.0,,,,,,,,,,,,7.0,,,,,,,,,,
1837,5580,,122.0,,,,,,,,,,,,6.0,,,,,,,,,,
1838,5591,,122.0,,,,,,,,,,,,1.0,,,,,,,,,,
1839,5646,,,,,,,,,,,,,,,,,,,,,,,,
1840,5648,123.0,,,,,,,,,,,,26.0,,,,,,,,,,,
1841,5653,123.0,,,,,,,,,,,,22.0,,,,,,,,,,,
1842,5657,123.0,,,,,,,,,,,,21.0,,,,,,,,,,,
1843,5661,123.0,,,,,,,,,,,,18.0,,,,,,,,,,,
1844,5664,123.0,,,,,,,,,,,,15.0,,,,,,,,,,,
1845,5665,123.0,,,,,,,,,,,,14.0,,,,,,,,,,,
1846,5667,123.0,,,,,,,,,,,,12.0,,,,,,,,,,,
1847,5669,123.0,,,,,,,,,,,,11.0,,,,,,,,,,,
1848,5673,123.0,,,,,,,,,,,,10.0,,,,,,,,,,,
1849,5676,123.0,,,,,,,,,,,,9.0,,,,,,,,,,,
1850,5679,123.0,,,,,,,,,,,,5.0,,,,,,,,,,,
1851,5682,123.0,,,,,,,,,,,,3.0,,,,,,,,,,,
1852,5693,123.0,,,,,,,,,,,,1.0,,,,,,,,,,,
1853,5724,,,,,,,,,,,,,,,,,,,,,,,,
1854,5726,124.0,,,,,,,,,,,,26.0,,,,,,,,,,,
1855,5731,124.0,,,,,,,,,,,,22.0,,,,,,,,,,,
1856,5735,124.0,,,,,,,,,,,,21.0,,,,,,,,,,,
1857,5739,124.0,,,,,,,,,,,,18.0,,,,,,,,,,,
1858,5742,124.0,,,,,,,,,,,,16.0,,,,,,,,,,,
1859,5743,124.0,,,,,,,,,,,,15.0,,,,,,,,,,,
1860,5745,124.0,,,,,,,,,,,,12.0,,,,,,,,,,,
1861,5746,124.0,,,,,,,,,,,,11.0,,,,,,,,,,,
1862,5747,124.0,,,,,,,,,,,,10.0,,,,,,,,,,,
1863,5748,124.0,,,,,,,,,,,,9.0,,,,,,,,,,,
1864,5749,124.0,,,,,,,,,,,,8.0,,,,,,,,,,,
1865,5750,124.0,,,,,,,,,,,,7.0,,,,,,,,,,,
1866,5753,124.0,,,,,,,,,,,,6.0,,,,,,,,,,,
1867,5764,124.0,,,,,,,,,,,,1.0,,,,,,,,,,,
1868,5775,,,,,,,,,,,,,,,,,,,,,,,,
1869,5777,125.0,,,,,,,,,,,,26.0,,,,,,,,,,,
1870,5782,125.0,,,,,,,,,,,,22.0,,,,,,,,,,,
1871,5786,125.0,,,,,,,,,,,,21.0,,,,,,,,,,,
1872,5790,125.0,,,,,,,,,,,,18.0,,,,,,,,,,,
1873,5793,125.0,,,,,,,,,,,,16.0,,,,,,,,,,,
1874,5794,125.0,,,,,,,,,,,,15.0,,,,,,,,,,,
1875,5796,125.0,,,,,,,,,,,,14.0,,,,,,,,,,,
1876,5797,125.0,,,,,,,,,,,,11.0,,,,,,,,,,,
1877,5798,125.0,,,,,,,,,,,,10.0,,,,,,,,,,,
1878,5799,125.0,,,,,,,,,,,,9.0,,,,,,,,,,,
1879,5800,125.0,,,,,,,,,,,,8.0,,,,,,,,,,,
1880,5804,125.0,,,,,,,,,,,,7.0,,,,,,,,,,,
1881,5807,125.0,,,,,,,,,,,,4.0,,,,,,,,,,,
1882,5818,125.0,,,,,,,,,,,,1.0,,,,,,,,,,,
1883,5879,,,,,,,,,,,,,,,,,,,,,,,,
1884,5881,126.0,,,,,,,,,,,,26.0,,,,,,,,,,,
1885,5886,126.0,,,,,,,,,,,,22.0,,,,,,,,,,,
1886,5890,126.0,,,,,,,,,,,,21.0,,,,,,,,,,,
1887,5894,126.0,,,,,,,,,,,,19.0,,,,,,,,,,,
1888,5897,126.0,,,,,,,,,,,,17.0,,,,,,,,,,,
1889,5898,126.0,,,,,,,,,,,,16.0,,,,,,,,,,,
1890,5900,126.0,,,,,,,,,,,,14.0,,,,,,,,,,,
1891,5901,126.0,,,,,,,,,,,,13.0,,,,,,,,,,,
1892,5902,126.0,,,,,,,,,,,,12.0,,,,,,,,,,,
1893,5903,126.0,,,,,,,,,,,,11.0,,,,,,,,,,,
1894,5904,126.0,,,,,,,,,,,,10.0,,,,,,,,,,,
1895,5905,126.0,,,,,,,,,,,,9.0,,,,,,,,,,,
1896,5908,126.0,,,,,,,,,,,,7.0,,,,,,,,,,,
1897,5912,126.0,,,,,,,,,,,,5.0,,,,,,,,,,,
1898,5922,126.0,,,,,,,,,,,,1.0,,,,,,,,,,,
1899,5965,,,,,,,,,,,,,,,,,,,,,,,,
1900,5967,127.0,,,,,,,,,,,,26.0,,,,,,,,,,,
1901,5972,127.0,,,,,,,,,,,,23.0,,,,,,,,,,,
1902,5976,127.0,,,,,,,,,,,,21.0,,,,,,,,,,,
1903,5983,127.0,,,,,,,,,,,,19.0,,,,,,,,,,,
1904,5984,127.0,,,,,,,,,,,,18.0,,,,,,,,,,,
1905,5986,127.0,,,,,,,,,,,,16.0,,,,,,,,,,,
1906,5987,127.0,,,,,,,,,,,,15.0,,,,,,,,,,,
1907,5989,127.0,,,,,,,,,,,,13.0,,,,,,,,,,,
1908,5990,127.0,,,,,,,,,,,,11.0,,,,,,,,,,,
1909,5992,127.0,,,,,,,,,,,,10.0,,,,,,,,,,,
1910,5993,127.0,,,,,,,,,,,,8.0,,,,,,,,,,,
1911,5998,127.0,,,,,,,,,,,,7.0,,,,,,,,,,,
1912,6002,127.0,,,,,,,,,,,,5.0,,,,,,,,,,,
1913,6007,127.0,,,,,,,,,,,,2.0,,,,,,,,,,,
1914,6009,127.0,128.0,,,,,,,,,,,2.0,26.0,,,,,,,,,,
1915,6012,127.0,128.0,,,,,,,,,,,1.0,26.0,,,,,,,,,,
1916,6014,,128.0,,,,,,,,,,,,23.0,,,,,,,,,,
1917,6017,,128.0,,,,,,,,,,,,22.0,,,,,,,,,,
1918,6021,,128.0,,,,,,,,,,,,21.0,,,,,,,,,,
1919,6022,,128.0,,,,,,,,,,,,19.0,,,,,,,,,,
1920,6025,,128.0,,,,,,,,,,,,17.0,,,,,,,,,,
1921,6028,,128.0,,,,,,,,,,,,14.0,,,,,,,,,,
1922,6029,,128.0,,,,,,,,,,,,13.0,,,,,,,,,,
1923,6034,,128.0,,,,,,,,,,,,12.0,,,,,,,,,,
1924,6035,,128.0,,,,,,,,,,,,11.0,,,,,,,,,,
1925,6037,129.0,128.0,,,,,,,,,,,26.0,9.0,,,,,,,,,,
1926,6038,129.0,128.0,,,,,,,,,,,26.0,8.0,,,,,,,,,,
1927,6040,129.0,128.0,,,,,,,,,,,26.0,5.0,,,,,,,,,,
1928,6042,129.0,128.0,,,,,,,,,,,25.0,5.0,,,,,,,,,,
1929,6043,129.0,128.0,,,,,,,,,,,23.0,4.0,,,,,,,,,,
1930,6044,129.0,128.0,,,,,,,,,,,22.0,4.0,,,,,,,,,,
1931,6046,129.0,128.0,,,,,,,,,,,21.0,4.0,,,,,,,,,,
1932,6051,129.0,128.0,,,,,,,,,,,20.0,2.0,,,,,,,,,,
1933,6052,129.0,128.0,,,,,,,,,,,19.0,2.0,,,,,,,,,,
1934,6054,129.0,128.0,,,,,,,,,,,18.0,2.0,,,,,,,,,,
1935,6055,129.0,128.0,,,,,,,,,,,18.0,1.0,,,,,,,,,,
1936,6056,129.0,,,,,,,,,,,,17.0,,,,,,,,,,,
1937,6057,129.0,,,,,,,,,,,,16.0,,,,,,,,,,,
1938,6058,129.0,,,,,,,,,,,,16.0,,,,,,,,,,,
1939,6059,129.0,130.0,,,,,,,,,,,13.0,27.0,,,,,,,,,,
1940,6060,129.0,130.0,,,,,,,,,,,12.0,26.0,,,,,,,,,,
1941,6062,129.0,130.0,,,,,,,,,,,10.0,26.0,,,,,,,,,,
1942,6064,129.0,130.0,,,,,,,,,,,9.0,26.0,,,,,,,,,,
1943,6065,129.0,130.0,,,,,,,,,,,7.0,23.0,,,,,,,,,,
1944,6068,129.0,130.0,,,,,,,,,,,6.0,23.0,,,,,,,,,,
1945,6069,129.0,130.0,,,,,,,,,,,6.0,21.0,,,,,,,,,,
1946,6073,129.0,130.0,,,,,,,,,,,5.0,20.0,,,,,,,,,,
1947,6076,129.0,130.0,,,,,,,,,,,3.0,19.0,,,,,,,,,,
1948,6077,129.0,130.0,,,,,,,,,,,3.0,17.0,,,,,,,,,,
1949,6079,129.0,130.0,,,,,,,,,,,2.0,16.0,,,,,,,,,,
1950,6080,129.0,130.0,,,,,,,,,,,1.0,16.0,,,,,,,,,,
1951,6083,129.0,130.0,,,,,,,,,,,1.0,14.0,,,,,,,,,,
1952,6084,129.0,130.0,,,,,,,,,,,1.0,14.0,,,,,,,,,,
1953,6085,129.0,130.0,131.0,,,,,,,,,,1.0,13.0,27.0,,,,,,,,,
1954,6086,,130.0,131.0,,,,,,,,,,,12.0,26.0,,,,,,,,,
1955,6087,,130.0,131.0,,,,,,,,,,,11.0,26.0,,,,,,,,,
1956,6089,,130.0,131.0,,,,,,,,,,,9.0,26.0,,,,,,,,,
1957,6091,,130.0,131.0,,,,,,,,,,,8.0,24.0,,,,,,,,,
1958,6092,,130.0,131.0,,,,,,,,,,,7.0,24.0,,,,,,,,,
1959,6093,,130.0,131.0,,,,,,,,,,,7.0,23.0,,,,,,,,,
1960,6094,,130.0,131.0,,,,,,,,,,,6.0,22.0,,,,,,,,,
1961,6095,,130.0,131.0,,,,,,,,,,,6.0,21.0,,,,,,,,,
1962,6097,,130.0,131.0,,,,,,,,,,,4.0,21.0,,,,,,,,,
1963,6102,,130.0,131.0,,,,,,,,,,,3.0,19.0,,,,,,,,,
1964,6105,,130.0,131.0,,,,,,,,,,,2.0,18.0,,,,,,,,,
1965,6108,,130.0,131.0,,,,,,,,,,,2.0,16.0,,,,,,,,,
1966,6110,,130.0,131.0,,,,,,,,,,,2.0,14.0,,,,,,,,,
1967,6111,,130.0,131.0,,,,,,,,,,,2.0,13.0,,,,,,,,,
1968,6112,,130.0,131.0,,,,,,,,,,,2.0,11.0,,,,,,,,,
1969,6113,,130.0,131.0,,,,,,,,,,,1.0,11.0,,,,,,,,,
1970,6114,,,131.0,,,,,,,,,,,,10.0,,,,,,,,,
1971,6116,,,131.0,,,,,,,,,,,,9.0,,,,,,,,,
1972,6117,,,131.0,,,,,,,,,,,,8.0,,,,,,,,,
1973,6119,,,131.0,,,,,,,,,,,,7.0,,,,,,,,,
1974,6120,,,131.0,,,,,,,,,,,,6.0,,,,,,,,,
1975,6131,,,131.0,,,,,,,,,,,,1.0,,,,,,,,,
1976,6134,,,131.0,,,,,,,,,,,,1.0,,,,,,,,,
1977,6136,132.0,,,,,,,,,,,,26.0,,,,,,,,,,,
1978,6141,132.0,,,,,,,,,,,,22.0,,,,,,,,,,,
1979,6145,132.0,,,,,,,,,,,,21.0,,,,,,,,,,,
1980,6149,132.0,,,,,,,,,,,,18.0,,,,,,,,,,,
1981,6152,132.0,,,,,,,,,,,,16.0,,,,,,,,,,,
1982,6153,132.0,,,,,,,,,,,,15.0,,,,,,,,,,,
1983,6155,132.0,,,,,,,,,,,,13.0,,,,,,,,,,,
1984,6156,132.0,,,,,,,,,,,,12.0,,,,,,,,,,,
1985,6157,132.0,,,,,,,,,,,,11.0,,,,,,,,,,,
1986,6159,132.0,,,,,,,,,,,,9.0,,,,,,,,,,,
1987,6160,132.0,,,,,,,,,,,,8.0,,,,,,,,,,,
1988,6162,132.0,,,,,,,,,,,,7.0,,,,,,,,,,,
1989,6163,132.0,,,,,,,,,,,,6.0,,,,,,,,,,,
1990,6172,132.0,,,,,,,,,,,,3.0,,,,,,,,,,,
1991,6174,132.0,133.0,,,,,,,,,,,1.0,26.0,,,,,,,,,,
1992,6179,,133.0,,,,,,,,,,,,22.0,,,,,,,,,,
1993,6183,,133.0,,,,,,,,,,,,21.0,,,,,,,,,,
1994,6187,,133.0,,,,,,,,,,,,18.0,,,,,,,,,,
1995,6189,134.0,133.0,,,,,,,,,,,26.0,18.0,,,,,,,,,,
1996,6190,134.0,133.0,,,,,,,,,,,26.0,16.0,,,,,,,,,,
1997,6191,134.0,133.0,,,,,,,,,,,26.0,15.0,,,,,,,,,,
1998,6193,134.0,133.0,,,,,,,,,,,26.0,12.0,,,,,,,,,,
1999,6194,134.0,133.0,,,,,,,,,,,24.0,12.0,,,,,,,,,,
2000,6197,134.0,133.0,,,,,,,,,,,23.0,10.0,,,,,,,,,,
2001,6198,134.0,133.0,,,,,,,,,,,22.0,10.0,,,,,,,,,,
2002,6199,134.0,133.0,,,,,,,,,,,22.0,9.0,,,,,,,,,,
2003,6200,134.0,133.0,,,,,,,,,,,22.0,8.0,,,,,,,,,,
2004,6201,134.0,133.0,,,,,,,,,,,21.0,8.0,,,,,,,,,,
2005,6202,134.0,133.0,,,,,,,,,,,21.0,7.0,,,,,,,,,,
2006,6205,134.0,133.0,,,,,,,,,,,20.0,6.0,,,,,,,,,,
2007,6206,134.0,133.0,,,,,,,,,,,19.0,6.0,,,,,,,,,,
2008,6209,134.0,133.0,,,,,,,,,,,18.0,5.0,,,,,,,,,,
2009,6210,134.0,133.0,,,,,,,,,,,17.0,5.0,,,,,,,,,,
2010,6213,134.0,133.0,,,,,,,,,,,16.0,3.0,,,,,,,,,,
2011,6214,134.0,133.0,,,,,,,,,,,14.0,3.0,,,,,,,,,,
2012,6215,134.0,133.0,,,,,,,,,,,13.0,3.0,,,,,,,,,,
2013,6216,134.0,133.0,,,,,,,,,,,12.0,3.0,,,,,,,,,,
2014,6217,134.0,133.0,,,,,,,,,,,10.0,2.0,,,,,,,,,,
2015,6218,134.0,133.0,,,,,,,,,,,10.0,1.0,,,,,,,,,,
2016,6219,134.0,133.0,,,,,,,,,,,8.0,1.0,,,,,,,,,,
2017,6220,134.0,133.0,135.0,,,,,,,,,,7.0,1.0,27.0,,,,,,,,,
2018,6221,134.0,133.0,135.0,,,,,,,,,,7.0,1.0,26.0,,,,,,,,,
2019,6223,134.0,,135.0,,,,,,,,,,6.0,,26.0,,,,,,,,,
2020,6226,134.0,,135.0,,,,,,,,,,6.0,,22.0,,,,,,,,,
2021,6233,134.0,,135.0,,,,,,,,,,2.0,,21.0,,,,,,,,,
2022,6234,134.0,,135.0,,,,,,,,,,2.0,,20.0,,,,,,,,,
2023,6237,134.0,,135.0,,,,,,,,,,2.0,,19.0,,,,,,,,,
2024,6238,134.0,,135.0,,,,,,,,,,2.0,,18.0,,,,,,,,,
2025,6240,134.0,,135.0,,,,,,,,,,1.0,,18.0,,,,,,,,,
2026,6241,134.0,,135.0,,,,,,,,,,1.0,,16.0,,,,,,,,,
2027,6242,134.0,,135.0,,,,,,,,,,1.0,,15.0,,,,,,,,,
2028,6243,,,135.0,,,,,,,,,,,,14.0,,,,,,,,,
2029,6244,,,135.0,,,,,,,,,,,,13.0,,,,,,,,,
2030,6246,,,135.0,,,,,,,,,,,,12.0,,,,,,,,,
2031,6247,,,135.0,,,,,,,,,,,,10.0,,,,,,,,,
2032,6249,,,135.0,,,,,,,,,,,,9.0,,,,,,,,,
2033,6250,,,135.0,,,,,,,,,,,,7.0,,,,,,,,,
2034,6253,,,135.0,,,,,,,,,,,,6.0,,,,,,,,,
2035,6264,,,135.0,,,,,,,,,,,,1.0,,,,,,,,,
2036,6272,,,,,,,,,,,,,,,,,,,,,,,,
2037,6274,136.0,,,,,,,,,,,,26.0,,,,,,,,,,,
2038,6279,136.0,,,,,,,,,,,,22.0,,,,,,,,,,,
2039,6283,136.0,,,,,,,,,,,,21.0,,,,,,,,,,,
2040,6287,136.0,,,,,,,,,,,,18.0,,,,,,,,,,,
2041,6290,136.0,,,,,,,,,,,,16.0,,,,,,,,,,,
2042,6291,136.0,,,,,,,,,,,,15.0,,,,,,,,,,,
2043,6293,136.0,,,,,,,,,,,,12.0,,,,,,,,,,,
2044,6294,136.0,,,,,,,,,,,,11.0,,,,,,,,,,,
2045,6295,136.0,,,,,,,,,,,,10.0,,,,,,,,,,,
2046,6297,136.0,,,,,,,,,,,,8.0,,,,,,,,,,,
2047,6298,136.0,,,,,,,,,,,,7.0,,,,,,,,,,,
2048,6302,136.0,,,,,,,,,,,,6.0,,,,,,,,,,,
2049,6312,136.0,,,,,,,,,,,,1.0,,,,,,,,,,,
2050,6493,,,,,,,,,,,,,,,,,,,,,,,,
2051,6495,137.0,,,,,,,,,,,,26.0,,,,,,,,,,,
2052,6500,137.0,,,,,,,,,,,,22.0,,,,,,,,,,,
2053,6504,137.0,,,,,,,,,,,,21.0,,,,,,,,,,,
2054,6506,137.0,,,,,,,,,,,,21.0,,,,,,,,,,,
2055,6508,137.0,138.0,,,,,,,,,,,18.0,26.0,,,,,,,,,,
2056,6511,137.0,138.0,,,,,,,,,,,16.0,26.0,,,,,,,,,,
2057,6512,137.0,138.0,,,,,,,,,,,15.0,26.0,,,,,,,,,,
2058,6514,137.0,138.0,,,,,,,,,,,12.0,26.0,,,,,,,,,,
2059,6515,137.0,138.0,139.0,,,,,,,,,,11.0,25.0,27.0,,,,,,,,,
2060,6516,137.0,138.0,139.0,,,,,,,,,,10.0,25.0,26.0,,,,,,,,,
2061,6517,137.0,138.0,139.0,,,,,,,,,,9.0,25.0,26.0,,,,,,,,,
2062,6518,137.0,138.0,139.0,,,,,,,,,,8.0,24.0,26.0,,,,,,,,,
2063,6519,137.0,138.0,139.0,,,,,,,,,,8.0,23.0,26.0,,,,,,,,,
2064,6520,137.0,138.0,139.0,,,,,,,,,,8.0,22.0,26.0,,,,,,,,,
2065,6522,137.0,138.0,139.0,,,,,,,,,,7.0,22.0,25.0,,,,,,,,,
2066,6523,137.0,138.0,139.0,,,,,,,,,,7.0,21.0,25.0,,,,,,,,,
2067,6524,137.0,138.0,139.0,,,,,,,,,,7.0,20.0,25.0,,,,,,,,,
2068,6525,137.0,138.0,139.0,,,,,,,,,,5.0,20.0,25.0,,,,,,,,,
2069,6527,137.0,138.0,139.0,,,,,,,,,,4.0,20.0,24.0,,,,,,,,,
2070,6530,137.0,138.0,139.0,,,,,,,,,,4.0,19.0,24.0,,,,,,,,,
2071,6531,137.0,138.0,139.0,,,,,,,,,,4.0,17.0,24.0,,,,,,,,,
